,Unnamed: 0,id,cleaned_word_list,cleaned_word_list_nouns
1030,1030,807960020096647168,good morning beautiful day everyone amp one kind thing even small someone else find something,morning day everyone kind thing someone something
1031,1031,807843507796705280,rt amazing year lady gaga co fmunnvmozr,rt year lady co fmunnvmozr
1032,1032,807695085533949952,thank watch performance get,watch performance get
1033,1033,807395434490568704,rt watch lady gaga perform million reasons alan carr happy hour,rt watch lady gaga perform reasons hour
1034,1034,807295008634073088,episode million reasons recording studio,episode reasons studio
1035,1035,807266625023942656,rt lady gaga rehearsing million reasons,rt lady gaga reasons
1036,1036,807240394152886273,people watch well done man,people man
1037,1037,807231972716089345,happy holidays xoxo joanne,holidays joanne
1038,1038,807150717131591680,guys pretty awesome monsters talented fanbase co sxs fgnrfl,guys monsters co sxs fgnrfl
1039,1039,807052854535913472,look life new article fashion spread love guys,life article fashion spread guys
1040,1040,806707337738076160,hereee gooo watch performance yo john wayne,gooo watch performance yo john wayne
1041,1041,806662229861011456,rt lady gaga million reasons,rt lady reasons
1042,1042,806633812549582848,love nina go much still give back others dope,others dope
1043,1043,806629023577239552,donate empower homeless youth providing safe well research inf,donate empower homeless youth research inf
1044,1044,806624704593350661,click watch victoria secret angels walk sing million reasons one wanna mis,click watch victoria angels reasons wanna mis
1045,1045,806623028968914944,rt lady gaga million reasons live victoria secret fashion sho via,rt lady reasons victoria fashion sho
1046,1046,806598345313710084,kids us want donate homeless lg,kids homeless lg
1047,1047,806481947853783040,performances vevo watch,performances watch
1049,1049,806317031519875073,wrote letter sharing experience ptsd want help others understand get give help,letter experience ptsd help others help
1050,1050,806225087129120768,rt lady gaga meeting britain prince charles wife camilla royal variety show,rt lady gaga meeting britain prince charles wife camilla variety show
1051,1051,806200858023174144,sexual assault led complex ptsd prolonged repetitive traumas course,assault ptsd traumas course
1052,1052,806175688092827648,rt building kinder world co szrtb,rt world co szrtb
1053,1053,806126472230502400,gaga vevo links performances coming co omg,gaga vevo links performances co omg
1054,1054,806118028895277056,thank musical singing angel fashion queen lending major purple heels thank,singing fashion queen purple heels thank
1055,1055,806113451672293376,rockin archive gianni versace look today honor donatella versace new book amazing amp,gianni versace look today donatella versace book amazing amp
1056,1056,806058029229731840,watch perform fierce dark angels lil sissy fist pumped john,watch perform fierce dark angels fist john
1057,1057,806030908759232512,thank uk monsters last night available uk,thank uk monsters night uk
1058,1058,805918593229717504,tonight wore dress designer,tonight dress designer
1059,1059,805913911635611648,love dress made tonight special dress special evening many inspiring artists,love dress dress inspiring artists
1060,1060,805905927727620096,whose watching victoria secret fashion show,victoria fashion show
1061,1061,805903420184006657,rt kind act free priceless lady gaga,rt kind act priceless lady gaga
1062,1062,805855725398298624,excited tonight see,tonight see
1063,1063,805816509637349376,rt lady gaga gave smile watching perform watch,rt lady gaga perform watch
1064,1064,805785828697874432,today shared one deepest secrets world secrets keep sick shame video,today secrets world secrets shame video
