,Unnamed: 0,id,cleaned_word_list,cleaned_word_list_nouns
1721,1721,1097994909221568512,hi chris please visit link secure account kn,hi chris please visit link secure account kn
1722,1722,1097994763066847232,hi pradeep think page hacked taken someone else learn,pradeep page someone learn
1723,1723,1097994580618809346,thanks sharing cristiano please learn report experiencing facebook ios app,thanks cristiano please report ios
1724,1724,1097994412628557826,thanks sharing emily glad able visit kn,thanks visit kn
1725,1725,1097994121774579713,glad remind memories thanks sharing kn,remind memories thanks kn
1726,1726,1097901067449352193,felt extremely sad frustrated hearing little black girls sent home hair styles,felt girls home hair styles
1727,1727,1096548752146472960,hi stanton log account messenger things reduc,hi stanton log account things reduc
1728,1728,1096547367099224064,hi helen first try updating newest version app using different browser face,hi helen version app browser face
1729,1729,1096547177952931841,welcome kyle glad help kn,kyle glad help
1730,1730,1096547102333771781,welcome hayley happy enjoyed valentine day card kn,hayley valentine day card kn
1731,1731,1096546996977053698,thanks reaching pradeep please visit link secure account kn,thanks please visit link secure account kn
1732,1732,1096546925661302786,hi chele reports people facebook help us identify fix problems something wor,hi chele reports people problems something wor
1733,1733,1096546789858127872,thanks joining us james kn,thanks james
1734,1734,1096546624447361024,hi hannah reach facebook business page regarding page kn,hi hannah facebook business page page kn
1735,1735,1096481101894152192,take look behind scenes facebook communities summit chance celebrate hear people,look scenes communities chance celebrate people
1736,1736,1096246487023902720,happy day,day
1737,1737,1096191782243561473,cute cards made artists us util pm pt request,cute cards artists pt request
1738,1738,1096102598300651520,fun day cards artists drawn request pl,fun day cards request pl
1739,1739,1096095877645680641,hi see live likely valentine factory viewable us sorry fo,hi valentine factory
1740,1740,1096087042201661441,valentine factory open making unique cards keep send someone like,valentine factory cards someone
1741,1741,1096078187069612032,rt stealing hearts left right,rt hearts
1742,1742,1095811065739337728,rt early present self care story templates illustrator claudia romano head,rt self care story templates romano head
1743,1743,1095795807553413120,spread love card tune valentine factory tomorrow watch,spread card tune valentine factory tomorrow watch
1744,1744,1095789189679984644,thanks reaching try running website facebook debugger,thanks try facebook debugger
1745,1745,1095789038454358016,hi learn turn text notifications facebook help center kn,hi learn notifications help center
1746,1746,1095788950625636352,hi first try updating latest version app still trouble,hi version app trouble
1747,1747,1095788704210264069,hi please reach facebook business page regarding promoting page post kn,please facebook business page page post kn
1748,1748,1095788286461792256,thanks sharing cara learn report experiencing business manager wh,thanks cara report business manager wh
1749,1749,1095788118106615810,thanks asking carl first recommend friend updates newest version,thanks carl friend version
1750,1750,1095787928083750913,glad remind moments ginallin kn,remind moments kn
1751,1751,1095787762249281541,thanks reaching genesea learn report conversation messenger sharing ina,thanks genesea report conversation messenger ina
1752,1752,1095787159032905729,hi believe account hacked help secure kn,hi account help secure
1753,1753,1095760094946422784,rt remember messaging loved one first time interviewed real couples,time couples
1754,1754,1095411252229218304,hi rub learn change audience post shared facebook time,hi rub change audience post facebook time
1755,1755,1095411110851813376,thanks sharing walt first recommend updating newest version app using different,thanks walt version app
1756,1756,1095410786338508801,sorry hear situation ross let family know tools facebook,situation ross family tools
1757,1757,1095410586714808320,hi reset facebook password access email account,hi facebook password access email account
1758,1758,1095410439524106242,thanks sharing kn,thanks kn
1759,1759,1095410368200015872,thanks sharing lanette glad remind memories kn,thanks lanette glad remind memories
1760,1760,1095410247190175744,hi castro please reach facebook business page ad account kn,hi castro facebook business page ad account kn
1761,1761,1095409605079756800,rt rabbi worried one would come year old holocaust survivor funeral people showed put cal,rt rabbi year holocaust survivor people
1762,1762,1095405316794126337,art combination fashion photography attitude world challenging,art combination fashion photography attitude world
1763,1763,1095372538585133056,ever heard national paw trait gallery opened last weekend london premiere world,paw trait gallery weekend london world
1764,1764,1095356768593551360,rt facebook ad leads historian lost san francisco cable car nbc bay area via,rt facebook ad francisco cable car nbc bay area
1765,1765,1095340200023121922,rt meet ojibway speakers using facebook teach language,meet ojibway speakers facebook teach language
1766,1766,1095109765653356545,rt morning shared bit excited vr oculus blog stay tune,rt morning vr oculus blog stay tune
1767,1767,1095108830999072768,hi terry think account hacked help secure find,hi terry account help secure
1768,1768,1095108356992307203,thanks sharing jake please report experiencing emojis messenger app,thanks jake report messenger app
1769,1769,1095107998865936385,hi jeremy reports people facebook help us identify fix problems something working,hi jeremy reports people problems something
